GOPrimaryKey,CouncilDistrict,GOHighestOffenseDesc,HighestNIBRS,GOReportDate,GOLocation,ClearanceStatus,ClearanceDate,GODistrict,GOLocationZip,GOCensusTract,GOXCoordinate,GOYCoordinate,RIN,PrimaryKey,DateOccurred,TimeOccurred,Location,AreaCommand,NatureOfContact,ReasonDesc,R2RLevel,MasterSubjectID,SubjectSex,SubjectRace,SubjectEthnicity,SubjectConductDesc,SubjectResistance,WeaponUsed1,WeaponUsed2,WeaponUsed3,WeaponUsed4,WeaponUsed5,NumberShots,SubjectEffects,EffectonOfficer,OfficerOrganizationDesc,OfficerCommissionDate,OfficerYrsofService,XCoordinate,YCoordinate,CouncilDistrict
20151580427,9,"AGG ASSAULT                   ","Agg Assault",7-Jun-15,"2330 GUADALUPE ST                                                                                   ",C,17-Jun-15,B,78705,6.04,3114450,10077690,161513,20151580427,"06/07/2015 12:00:00 AM",441,"2330 GUADALUPE ST",BA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459079762: 20151580427",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","BAKER 700 REG I PATROL","04/23/2010 12:00:00 AM",5,3114450,10077690,9
20151580427,9,"AGG ASSAULT                   ","Agg Assault",7-Jun-15,"2330 GUADALUPE ST                                                                                   ",C,17-Jun-15,B,78705,6.04,3114450,10077690,161881,20151580427,"06/07/2015 12:00:00 AM",445,"2330 GUADALUPE ST",BA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459079762: 20151580427",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","BAKER 700 REG I PATROL","10/07/2011 12:00:00 AM",4,3114450,10077690,9
20151580427,9,"AGG ASSAULT                   ","Agg Assault",7-Jun-15,"2330 GUADALUPE ST                                                                                   ",C,17-Jun-15,B,78705,6.04,3114450,10077690,161901,20151580427,"06/07/2015 12:00:00 AM",445,"2330 GUADALUPE ST",BA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459079762: 20151580427",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","BAKER 700 REG I PATROL","11/30/2012 12:00:00 AM",3,3114450,10077690,9
20151590554,5,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",8-Jun-15,"2406 BLUEBONNET LN                                                                                  ",C,15-Jun-15,D,78704,13.04,3103508,10063116,161543,20151590554,"06/08/2015 12:00:00 AM",937,"2406 BLUEBONNET LN",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"254810229: 20151590554",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DAVID 200 REG IV PATROL","03/23/2012 12:00:00 AM",3,3103508,10063116,5
20151590554,5,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",8-Jun-15,"2406 BLUEBONNET LN                                                                                  ",C,15-Jun-15,D,78704,13.04,3103508,10063116,161885,20151590554,"06/08/2015 12:00:00 AM"," ","2406 BLUEBONNET LN",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"254810229: 20151590554",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DAVID 200 REG IV PATROL","01/02/2009 12:00:00 AM",6,3103508,10063116,5
20151590554,5,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",8-Jun-15,"2406 BLUEBONNET LN                                                                                  ",C,15-Jun-15,D,78704,13.04,3103508,10063116,161945,20151590554,"06/08/2015 12:00:00 AM",937,"2406 BLUEBONNET LN",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"254810229: 20151590554",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","","DAVID 200 REG IV PATROL","06/23/2006 12:00:00 AM",9,3103508,10063116,5
20151601945,1,"AGG ASSAULT                   ","Agg Assault",9-Jun-15,"1811 ROSEWOOD AVE                                                                                   ",N,13-Jul-15,C,78702,8.04,3121734,10071469,161570,20151601945,"06/09/2015 12:00:00 AM",30,"1811 ROSEWOOD AVE",CH,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"153160983: 20151601945",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 400 REG III PATROL","04/23/2010 12:00:00 AM",5,3121734,10071469,1
20151600951,8,"THEFT BY SHOPLIFTING          ",Theft,9-Jun-15,"2901 S CAPITAL OF TEXAS HWY NB                                                                      ","","",D,78746,19.1,3094135,10066586,161565,20151600951,"06/09/2015 12:00:00 AM",1430,"2901 S CAPITAL OF TEXAS HWY NB",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"203948819: 20151600951",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","DAVID 100 REG IV PATROL","03/27/1998 12:00:00 AM",17,3094135,10066586,8
20151600951,8,"THEFT BY SHOPLIFTING          ",Theft,9-Jun-15,"2901 S CAPITAL OF TEXAS HWY NB                                                                      ","","",D,78746,19.1,3094135,10066586,161609,20151600951,"06/09/2015 12:00:00 AM",1352,"2901 S CAPITAL OF TEXAS HWY NB",DA,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"203948819: 20151600951",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","DAVID 100 REG IV PATROL","07/09/1993 12:00:00 AM",22,3094135,10066586,8
20151690029,9,"ROBBERY BY ASSAULT            ",Robbery,18-Jun-15,"400 W 6TH ST                                                                                        ",C,10-Jul-15,G,78701,11.0,3113185,10071110,161947,20151690029,"06/18/2015 12:00:00 AM",40,"400 W 6TH ST",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459257100: 20151690029",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","IDA 100 REG I PATROL","12/16/2001 12:00:00 AM",14,3113185,10071110,9
20151712017,7,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",21-Jun-15,"1411 GRACY FARMS LN                                                                                 ",C,21-Jun-15,E,78758,18.45,3128646,10117606,162070,20151712017,"06/20/2015 12:00:00 AM",10,"1411 GRACY FARMS LN",ED,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"256508771: 20151712017",F,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","05/17/2013 12:00:00 AM",2,3128646,10117606,7
20151731617,1,"AGG ASSAULT                   ","Agg Assault",22-Jun-15,"1150 AIRPORT BLVD                                                                                   ",C,23-Jul-15,C,78702,8.02,3128276,10073155,162181,20151731617,"06/22/2015 12:00:00 AM",2308,"1150 AIRPORT BLVD",CH,"VIEWED OFFENSE","IN CUSTODY, MAINTAINING CONTROL",3,"459288739: 20151731617",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 500 REG III PATROL","12/13/2013 12:00:00 AM",2,3128276,10073155,1
20151731617,1,"AGG ASSAULT                   ","Agg Assault",22-Jun-15,"1150 AIRPORT BLVD                                                                                   ",C,23-Jul-15,C,78702,8.02,3128276,10073155,162282,20151731617,"06/22/2015 12:00:00 AM",2100,"1150 AIRPORT BLVD",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"305858465: 20151731617",M,B,N,"",OTHER,"CED - PRONGS MISSED-ENTER # SHOTS","CED - PRONGS-ENTER # SHOTS","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 500 REG III PATROL","12/13/2013 12:00:00 AM",2,3128276,10073155,1
20151721693,3,"THEFT                         ",Theft,22-Jun-15,"31 N IH 35 SVRD NB                                                                                  ",C,22-Jun-15,G,78702,10.0,3116537,10065712,162073,20151721693,"06/21/2015 12:00:00 AM",2305,"31 N IH 35 SVRD NB",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459288126: 20151721693",M,W,U,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS",OTHER,"CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","GEORGE 400 REG I PATROL","06/23/2006 12:00:00 AM",9,3116537,10065712,3
20151731897,2,"THEFT                         ",Theft,22-Jun-15,"4400 TERI RD                                                                                        ",C,24-Jun-15,F,78744,24.11,3113970,10045200,162201,20151731897,"06/22/2015 12:00:00 AM"," ","4400 TERI RD",FR,"TRAFFIC STOP","NECESSARY TO EFFECT ARREST / DETENTION",2,"186909115: 20151731897",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/23/2012 12:00:00 AM",3,3113970,10045200,2
20151731897,2,"THEFT                         ",Theft,22-Jun-15,"4400 TERI RD                                                                                        ",C,24-Jun-15,F,78744,24.11,3113970,10045200,162342,20151731897,"06/22/2015 12:00:00 AM"," ","4400 TERI RD",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"356909879: 20151731897",F,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/21/2014 12:00:00 AM",1,3113970,10045200,2
20151790622,"","AGG ASSAULT                   ","Agg Assault",28-Jun-15,"700 BLK IH 35 E/F                                                                                   ","","",UK,"","","","",162410,20151790622,"06/28/2015 12:00:00 AM",828,"700 BLK IH 35 E/F","","DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"204083874: 20151790622",M,B,N,"EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","MINOR INJURY","GEORGE 100 REG I PATROL","10/19/2001 12:00:00 AM",14,"","",""
20151790622,"","AGG ASSAULT                   ","Agg Assault",28-Jun-15,"700 BLK IH 35 E/F                                                                                   ","","",UK,"","","","",162413,20151790622,"06/28/2015 12:00:00 AM",835,"700 BLK IH 35 E/F","","DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"204083874: 20151790622",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","MINOR INJURY","GEORGE 100 REG I PATROL","03/31/2003 12:00:00 AM",12,"","",""
20151790622,"","AGG ASSAULT                   ","Agg Assault",28-Jun-15,"700 BLK IH 35 E/F                                                                                   ","","",UK,"","","","",162501,20151790622,"06/28/2015 12:00:00 AM",830,"700 BLK IH 35 E/F","","DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"204083874: 20151790622",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND ACTIVE AGGRESSION; EDGED WEAPON","CED - DRIVE STUN-ENTER # SHOTS","CED - PRONGS-ENTER # SHOTS","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 100 REG I PATROL","06/18/2004 12:00:00 AM",11,"","",""
20151790622,"","AGG ASSAULT                   ","Agg Assault",28-Jun-15,"700 BLK IH 35 E/F                                                                                   ","","",UK,"","","","",162522,20151790622,"06/28/2015 12:00:00 AM",828,"700 BLK IH 35 E/F","","DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"204083874: 20151790622",M,B,N,"EDP/MENTALLY UNSTABLE","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","MINOR INJURY; NO COMPLAINT OF INJURY/PAIN","GEORGE 100 REG I PATROL","02/08/2002 12:00:00 AM",13,"","",""
20151791380,3,"AGG ASSAULT                   ","Agg Assault",28-Jun-15,"4410 E RIVERSIDE DR                                                                                 ",C,30-Jun-15,H,78741,23.18,3121438,10058363,162409,20151791380,"06/28/2015 12:00:00 AM",1814,"4410 E RIVERSIDE DR",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459290769: 20151791380",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","10/07/2011 12:00:00 AM",4,3121438,10058363,3
20151790272,4,"AGG ASSAULT                   ","Agg Assault",28-Jun-15,"9401 N IH 35 SVRD NB                                                                                ",O,13-Jul-15,E,78753,18.33,3131125,10103885,162408,20151790272,"06/28/2015 12:00:00 AM",222,"9401 N IH 35 SVRD NB",ED,"DISPATCHED CALL","TO RESTRAIN FOR SUBJECTS SAFETY",2,"458768232: 20151790272",M,W,H,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","IDA 800 REG I PATROL","05/30/2014 12:00:00 AM",1,3131125,10103885,4
20151801719,3,"THEFT BY SHOPLIFTING          ",Theft,29-Jun-15,"710 E BEN WHITE BLVD SVRD WB                                                                        ","","",D,78704,23.08,3110719,10052849,162581,20151801719,"06/29/2015 12:00:00 AM"," ","710 E BEN WHITE BLVD SVRD WB",DA,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"262930772: 20151801719",M,W,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY; NO COMPLAINT OF INJURY/PAIN","MINOR INJURY","LEAVING THE SCENE UNIT HWY ENFORCEMENT","07/21/1995 12:00:00 AM",20,3110719,10052849,3
20151800046,3,"THEFT                         ",Theft,29-Jun-15,"4410 E RIVERSIDE DR                                                                                 ",C,10-Jul-15,H,78741,23.18,3121438,10058363,162411,20151800046,"06/29/2015 12:00:00 AM"," ","4410 E RIVERSIDE DR",HE,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"5050548: 20151800046",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY; COMPLAINT OF INJURY/PAIN","","HENRY 600 REG III PATROL","03/21/2014 12:00:00 AM",1,3121438,10058363,3
20151800046,3,"THEFT                         ",Theft,29-Jun-15,"4410 E RIVERSIDE DR                                                                                 ",C,10-Jul-15,H,78741,23.18,3121438,10058363,162523,20151800046,"06/29/2015 12:00:00 AM",111,"4410 E RIVERSIDE DR",HE,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"5050548: 20151800046",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY; COMPLAINT OF INJURY/PAIN","","HENRY 600 REG III PATROL","11/30/2012 12:00:00 AM",3,3121438,10058363,3
20151830188,4,"ROBBERY BY ASSAULT            ",Robbery,2-Jul-15,"8805 NORTH PLZ                                                                                      ",C,20-Aug-15,E,78753,18.13,3130943,10101024,163081,20151830188,"07/02/2015 12:00:00 AM",245,"8805 NORTH PLZ",ED,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"3937376: 20151830188",M,B,N,"","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","03/22/2013 12:00:00 AM",2,3130943,10101024,4
20151830188,4,"ROBBERY BY ASSAULT            ",Robbery,2-Jul-15,"8805 NORTH PLZ                                                                                      ",C,20-Aug-15,E,78753,18.13,3130943,10101024,163221,20151830188,"07/02/2015 12:00:00 AM"," ","8805 NORTH PLZ",ED,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"302396022: 20151830188",F,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","EDWARD 700 REG II PATROL","11/30/2012 12:00:00 AM",3,3130943,10101024,4
20151832142,1,"AGG ASSAULT                   ","Agg Assault",2-Jul-15,"1808 E 12TH ST                                                                                      ",C,9-Jul-15,C,78702,8.03,3121347,10073022,162741,20151832142,"07/02/2015 12:00:00 AM",2333,"1808 E 12TH ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"384041545: 20151832142",F,B,N,"EDP/MENTALLY UNSTABLE",OTHER,"CED - PRONGS-ENTER # SHOTS","","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHARLIE 700 REG III PATROL","07/25/1997 12:00:00 AM",18,3121347,10073022,1
20155028443,3,"THEFT                         ",Theft,2-Jul-15,"701 E STASSNEY LN                                                                                   ","","",F,78745,24.02,3106653,10045950,162744,20155028443,"07/02/2015 12:00:00 AM"," ","701 E STASSNEY LN",FR,"TACTICAL OPERATION","OTHER (DOCUMENT IN SUPPLEMENT)",3,"459292376: 20155028443",M,W,"","SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS",OTHER,"WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION 4","01/02/2009 12:00:00 AM",6,3106653,10045950,3
20151860826,9,"MURDER                        ",Murder,5-Jul-15,"700 SAN JACINTO BLVD                                                                                ",O,5-Jul-15,G,78701,11.0,3115130,10070956,166461,20151860826,"07/05/2015 12:00:00 AM",450,"700 SAN JACINTO BLVD",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",1,"459296176: 20151860826",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS",FIREARM,"FIREARM - HANDGUN-ENTER # SHOTS","","","","",14,DEATH,"NO COMPLAINT OF INJURY/PAIN","SPECIAL INVESTIGATIONS","05/10/2002 12:00:00 AM",13,3115130,10070956,9
20151940198,2,"THEFT                         ",Theft,13-Jul-15,"1901 E WILLIAM CANNON DR                                                                            ",C,18-Jul-15,F,78744,24.27,3107758,10041483,163266,20151940198,"07/13/2015 12:00:00 AM",340,"1901 E WILLIAM CANNON DR",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"17367633: 20151940198",M,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 700 REG IV PATROL","03/20/2015 12:00:00 AM",0,3107758,10041483,2
20151940198,2,"THEFT                         ",Theft,13-Jul-15,"1901 E WILLIAM CANNON DR                                                                            ",C,18-Jul-15,F,78744,24.27,3107758,10041483,163267,20151940198,"07/13/2015 12:00:00 AM",340,"1901 E WILLIAM CANNON DR",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"17367633: 20151940198",M,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 700 REG IV PATROL","11/30/2012 12:00:00 AM",3,3107758,10041483,2
20151940198,2,"THEFT                         ",Theft,13-Jul-15,"1901 E WILLIAM CANNON DR                                                                            ",C,18-Jul-15,F,78744,24.27,3107758,10041483,163301,20151940198,"07/13/2015 12:00:00 AM",340,"1901 E WILLIAM CANNON DR",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"17367633: 20151940198",M,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 700 REG IV PATROL","11/30/2012 12:00:00 AM",3,3107758,10041483,2
